dataset,method,true_class,class_size,H_Z_given_Y_class,effective_fragments,occupied_predicted_clusters,dominant_predicted_cluster_share,second_largest_predicted_cluster_share
ORL,CEHM,11,10.0,0.23104906018664842,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.16666666666666666
ORL,CEHM,12,10.0,0.3835227901070281,1.4725586217964965,2.0,0.8666666666666667,0.13333333333333333
ORL,CEHM,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,14,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,CEHM,15,10.0,0.5410940687474971,1.8488469980222408,2.0,0.7333333333333334,0.20000000000000004
ORL,CEHM,16,10.0,1.0296530140645737,2.8000940728538315,3.0,0.5,0.3
ORL,CEHM,17,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,18,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,CEHM,19,10.0,0.8700809198368255,2.4642922211504312,2.6666666666666665,0.5333333333333333,0.3333333333333333
ORL,CEHM,20,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,CEHM,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,22,10.0,0.7909253148031246,2.257719525285036,2.3333333333333335,0.5666666666666667,0.3333333333333333
ORL,CEHM,23,10.0,0.5387866864460986,1.8428997705411152,2.0,0.7000000000000001,0.26666666666666666
ORL,CEHM,24,10.0,0.21672198226096548,1.2560969923077907,1.6666666666666667,0.9333333333333332,0.06666666666666667
ORL,CEHM,25,10.0,0.4410592045973843,1.5761408937103871,2.0,0.7999999999999999,0.20000000000000004
ORL,CEHM,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,27,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,28,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,29,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,CEHM,31,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,33,10.0,0.6108643020548935,1.8420227750373133,2.0,0.6999999999999998,0.3
ORL,CEHM,34,10.0,0.6730116670092565,1.9601317042077895,2.0,0.6,0.4000000000000001
ORL,CEHM,35,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,36,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,CEHM,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,CEHM,38,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,CEHM,39,10.0,0.9305215521396847,2.577076624557209,2.6666666666666665,0.5,0.3333333333333333
ORL,GPEC,0,10.0,1.2516828540995941,3.537859318677048,4.0,0.43333333333333335,0.26666666666666666
ORL,GPEC,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,2,10.0,1.5109032860203158,4.704639476301457,5.0,0.3,0.26666666666666666
ORL,GPEC,3,10.0,0.8206603232728735,2.417160957603159,3.0,0.6,0.3
ORL,GPEC,4,10.0,0.642906692826041,1.9477764121008396,2.6666666666666665,0.7666666666666666,0.16666666666666666
ORL,GPEC,5,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,6,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,GPEC,7,10.0,0.516037223879892,1.74094885760484,2.3333333333333335,0.7999999999999999,0.16666666666666666
ORL,GPEC,8,10.0,0.6320134550858282,1.932944262853541,2.3333333333333335,0.7000000000000001,0.26666666666666666
ORL,GPEC,9,10.0,0.6843382694622829,2.083265097736563,3.0,0.7666666666666666,0.13333333333333333
ORL,GPEC,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,11,10.0,0.6657195543915947,1.9473409250124378,2.0,0.5666666666666667,0.43333333333333335
ORL,GPEC,12,10.0,0.3250829733914482,1.3841454884616862,2.0,0.9,0.10000000000000002
ORL,GPEC,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,14,10.0,0.23104906018664842,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.16666666666666666
ORL,GPEC,15,10.0,0.7654312910839159,2.1688908994248375,2.3333333333333335,0.6,0.3333333333333333
ORL,GPEC,16,10.0,0.5646506758787737,1.7662565923107454,2.0,0.7000000000000001,0.3
ORL,GPEC,17,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,18,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,GPEC,19,10.0,0.33360161569212526,1.432923258977412,1.6666666666666667,0.8666666666666667,0.13333333333333333
ORL,GPEC,20,10.0,0.5303643018055749,1.8181851986303823,2.0,0.7000000000000001,0.26666666666666666
ORL,GPEC,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,22,10.0,1.0888999753452238,2.971004096610006,3.0,0.4000000000000001,0.3
ORL,GPEC,23,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,GPEC,24,10.0,0.3250829733914482,1.3841454884616862,2.0,0.9,0.10000000000000002
ORL,GPEC,25,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,GPEC,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,27,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,GPEC,28,10.0,0.23104906018664842,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.16666666666666666
ORL,GPEC,29,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,GPEC,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,GPEC,31,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,33,10.0,0.0,1.0,1.0,1.0,0.0
ORL,GPEC,34,10.0,0.8003145006682191,2.2640030986360555,2.3333333333333335,0.5333333333333333,0.4000000000000001
ORL,GPEC,35,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,GPEC,36,10.0,0.8053157917281547,2.26669802428461,2.3333333333333335,0.5,0.43333333333333335
ORL,GPEC,37,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,GPEC,38,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,GPEC,39,10.0,1.4472518691908345,4.281472800429973,4.666666666666667,0.3333333333333333,0.26666666666666666
ORL,HBGF,0,10.0,1.372273849908327,3.9563772305068405,4.333333333333333,0.3666666666666667,0.26666666666666666
ORL,HBGF,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,2,10.0,1.3897154547004782,4.064076977749547,4.666666666666667,0.4000000000000001,0.26666666666666666
ORL,HBGF,3,10.0,0.9433483923290393,2.568567607415556,3.0,0.5,0.4000000000000001
ORL,HBGF,4,10.0,0.8606917339717309,2.4916974096702855,3.0,0.6333333333333333,0.2333333333333333
ORL,HBGF,5,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,HBGF,6,10.0,0.3704222418643604,1.497135887834477,1.6666666666666667,0.8333333333333334,0.16666666666666666
ORL,HBGF,7,10.0,0.6206868526328017,1.9111155974969438,2.6666666666666665,0.7666666666666666,0.16666666666666666
ORL,HBGF,8,10.0,0.3250829733914482,1.3841454884616862,2.0,0.9,0.10000000000000002
ORL,HBGF,9,10.0,0.8328903279511238,2.392845564538609,3.3333333333333335,0.7000000000000001,0.13333333333333333
ORL,HBGF,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,11,10.0,0.5704591115037796,1.7947151628205618,2.0,0.6333333333333333,0.3666666666666667
ORL,HBGF,12,10.0,1.0290561785534689,2.9196234265032452,4.0,0.6333333333333333,0.16666666666666666
ORL,HBGF,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,14,10.0,0.33941005131713115,1.4613818294872285,1.6666666666666667,0.7999999999999999,0.19999999999999998
ORL,HBGF,15,10.0,0.9328289344410831,2.542458058536338,3.0,0.6,0.2333333333333333
ORL,HBGF,16,10.0,0.899445962593108,2.498277951281887,3.0,0.6,0.2333333333333333
ORL,HBGF,17,10.0,0.42795865635471664,1.6007181597483677,1.6666666666666667,0.7666666666666666,0.2333333333333333
ORL,HBGF,18,10.0,0.6288989282193594,1.8831282961553726,2.0,0.6,0.39999999999999997
ORL,HBGF,19,10.0,0.46611604946498925,1.7013134947857553,2.0,0.7999999999999999,0.16666666666666666
ORL,HBGF,20,10.0,0.9851537488175378,2.7433018592500105,3.0,0.4666666666666666,0.3666666666666667
ORL,HBGF,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,22,10.0,1.1176681825904018,3.200268564245461,3.3333333333333335,0.39999999999999997,0.3333333333333333
ORL,HBGF,23,10.0,0.5062108591631937,1.6778434589759346,2.0,0.7333333333333334,0.26666666666666666
ORL,HBGF,24,10.0,0.3835227901070281,1.4725586217964965,2.0,0.8666666666666667,0.13333333333333333
ORL,HBGF,25,10.0,0.4728278873152188,2.043617306963584,2.3333333333333335,0.7999999999999999,0.09999999999999999
ORL,HBGF,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,27,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,HBGF,28,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,29,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,HBGF,31,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,HBGF,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,33,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,34,10.0,0.8866191224037534,2.5468913295095312,2.6666666666666665,0.5,0.3666666666666667
ORL,HBGF,35,10.0,0.3704222418643604,1.497135887834477,1.6666666666666667,0.8333333333333334,0.16666666666666666
ORL,HBGF,36,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,HBGF,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,HBGF,38,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,HBGF,39,10.0,1.3199490355318722,3.745596485050972,4.0,0.3333333333333333,0.3
ORL,MCLA,0,10.0,1.0008848068193956,2.7987365131593847,3.0,0.4666666666666666,0.3666666666666667
ORL,MCLA,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,2,10.0,1.5396714932654938,4.705352667508628,5.0,0.3,0.2333333333333333
ORL,MCLA,3,10.0,0.9433483923290392,2.5685676074155555,3.0,0.5,0.4000000000000001
ORL,MCLA,4,10.0,0.7475563215789505,2.1179431519929435,3.0,0.7333333333333334,0.16666666666666666
ORL,MCLA,5,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,6,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,MCLA,7,10.0,0.6749490835971884,2.0227643194244167,2.6666666666666665,0.7333333333333334,0.19999999999999998
ORL,MCLA,8,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,MCLA,9,10.0,0.8752925199507268,2.440068466879717,3.3333333333333335,0.6666666666666666,0.19999999999999998
ORL,MCLA,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,11,10.0,0.754701524141994,2.138229100032979,2.3333333333333335,0.5666666666666667,0.39999999999999997
ORL,MCLA,12,10.0,0.7970403171422497,2.2833269529988467,3.0,0.7000000000000001,0.20000000000000004
ORL,MCLA,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,14,10.0,0.46209812037329684,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333
ORL,MCLA,15,10.0,0.4486744446728377,1.640087802805193,1.6666666666666667,0.7333333333333334,0.26666666666666666
ORL,MCLA,16,10.0,0.5466122355755175,1.731138495023411,2.3333333333333335,0.8000000000000002,0.16666666666666666
ORL,MCLA,17,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,MCLA,18,10.0,0.46209812037329684,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333
ORL,MCLA,19,10.0,0.39113803018248144,1.5365055308913025,1.6666666666666667,0.8000000000000002,0.20000000000000004
ORL,MCLA,20,10.0,1.2403562516465674,3.469484569006038,4.333333333333333,0.4666666666666666,0.3
ORL,MCLA,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,22,10.0,1.152551392174705,3.179374553281445,3.3333333333333335,0.4000000000000001,0.3
ORL,MCLA,23,10.0,0.3144494641096797,1.5228558691385186,1.6666666666666667,0.8333333333333334,0.13333333333333333
ORL,MCLA,24,10.0,0.3835227901070281,1.4725586217964965,2.0,0.8666666666666667,0.13333333333333333
ORL,MCLA,25,10.0,0.4977884745226702,1.8668696479286098,2.3333333333333335,0.7999999999999999,0.13333333333333333
ORL,MCLA,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,27,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,MCLA,28,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,29,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,MCLA,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,MCLA,31,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,MCLA,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,33,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,34,10.0,0.6730116670092565,1.9601317042077895,2.0,0.6,0.4000000000000001
ORL,MCLA,35,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,36,10.0,0.46209812037329684,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333
ORL,MCLA,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,MCLA,38,10.0,0.4486744446728377,1.640087802805193,1.6666666666666667,0.7333333333333334,0.26666666666666666
ORL,MCLA,39,10.0,1.5396714932654938,4.705352667508628,5.0,0.3,0.2333333333333333
ORL,PSF-CE,0,10.0,1.1964538219106362,3.3307750020341587,3.6666666666666665,0.43333333333333335,0.3
ORL,PSF-CE,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,2,10.0,1.0054995714221924,2.7418845884516614,3.0,0.5,0.3
ORL,PSF-CE,3,10.0,0.6538595154268109,1.984237698625747,2.3333333333333335,0.6333333333333333,0.3333333333333333
ORL,PSF-CE,4,10.0,0.7013465095416208,2.0361895454356502,2.6666666666666665,0.7333333333333334,0.20000000000000004
ORL,PSF-CE,5,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,PSF-CE,6,10.0,0.6108643020548935,1.8420227750373133,2.0,0.6999999999999998,0.3
ORL,PSF-CE,7,10.0,0.6749490835971884,2.0227643194244167,2.6666666666666665,0.7333333333333334,0.19999999999999998
ORL,PSF-CE,8,10.0,0.32137161101387507,1.4262637321998948,2.0,0.9,0.06666666666666667
ORL,PSF-CE,9,10.0,0.9654047617239877,2.694037753357382,3.6666666666666665,0.6333333333333333,0.19999999999999998
ORL,PSF-CE,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,11,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,12,10.0,0.589611263086225,1.8673659947811194,2.3333333333333335,0.7333333333333334,0.23333333333333336
ORL,PSF-CE,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,14,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,PSF-CE,15,10.0,0.8578509151585753,2.377650094641885,2.6666666666666665,0.6,0.26666666666666666
ORL,PSF-CE,16,10.0,1.0296530140645737,2.8000940728538315,3.0,0.5,0.3
ORL,PSF-CE,17,10.0,0.20362143401829783,1.280674258345771,1.3333333333333333,0.9,0.09999999999999999
ORL,PSF-CE,18,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,PSF-CE,19,10.0,0.9276173343271816,2.5678744930643216,2.6666666666666665,0.4666666666666666,0.4000000000000001
ORL,PSF-CE,20,10.0,0.46000104712586415,1.751963791984758,2.0,0.7666666666666666,0.16666666666666666
ORL,PSF-CE,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,22,10.0,1.0888999753452238,2.971004096610006,3.0,0.4000000000000001,0.3
ORL,PSF-CE,23,10.0,0.7372599193498423,2.1737602344309326,2.6666666666666665,0.6333333333333333,0.3
ORL,PSF-CE,24,10.0,0.21672198226096548,1.2560969923077907,1.6666666666666667,0.9333333333333332,0.06666666666666667
ORL,PSF-CE,25,10.0,0.3250829733914482,1.3841454884616862,2.0,0.9,0.10000000000000002
ORL,PSF-CE,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,27,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,28,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,29,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,PSF-CE,31,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,PSF-CE,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,33,10.0,0.6108643020548935,1.8420227750373133,2.0,0.6999999999999998,0.3
ORL,PSF-CE,34,10.0,0.6730116670092565,1.9601317042077895,2.0,0.6,0.4000000000000001
ORL,PSF-CE,35,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,36,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,PSF-CE,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,38,10.0,0.0,1.0,1.0,1.0,0.0
ORL,PSF-CE,39,10.0,1.0252485585157425,2.7988545963703864,3.0,0.4666666666666666,0.3
ORL,RANGE,0,10.0,1.093304430894055,2.996477807682498,3.3333333333333335,0.5,0.26666666666666666
ORL,RANGE,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,2,10.0,1.3176416532304736,3.743257364723663,4.0,0.3666666666666667,0.26666666666666666
ORL,RANGE,3,10.0,1.018326411611547,2.7845328900517514,3.3333333333333335,0.5,0.3666666666666667
ORL,RANGE,4,10.0,0.642906692826041,1.9477764121008398,2.6666666666666665,0.7666666666666666,0.16666666666666666
ORL,RANGE,5,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,6,10.0,0.6108643020548935,1.8420227750373133,2.0,0.6999999999999998,0.3
ORL,RANGE,7,10.0,0.5160372238798921,1.74094885760484,2.3333333333333335,0.7999999999999999,0.16666666666666666
ORL,RANGE,8,10.0,0.42973260214435777,1.5543122283537898,2.3333333333333335,0.8666666666666667,0.10000000000000002
ORL,RANGE,9,10.0,0.889459941216909,2.475592774211714,3.6666666666666665,0.7000000000000001,0.13333333333333333
ORL,RANGE,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,11,10.0,0.23104906018664842,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.16666666666666666
ORL,RANGE,12,10.0,0.4839948331087445,1.665960950281263,2.3333333333333335,0.8333333333333334,0.13333333333333333
ORL,RANGE,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,14,10.0,0.23104906018664842,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.16666666666666666
ORL,RANGE,15,10.0,0.9328289344410831,2.542458058536338,3.0,0.6,0.2333333333333333
ORL,RANGE,16,10.0,0.6768192870469831,2.032954616595356,2.3333333333333335,0.7000000000000001,0.2333333333333333
ORL,RANGE,17,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,RANGE,18,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,RANGE,19,10.0,0.557938838028544,1.7529671603800085,2.0,0.7333333333333334,0.26666666666666666
ORL,RANGE,20,10.0,0.6657195543915947,1.9473409250124378,2.0,0.5666666666666667,0.43333333333333335
ORL,RANGE,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,22,10.0,1.2162028090041863,3.3877450099528836,3.6666666666666665,0.4000000000000001,0.3
ORL,RANGE,23,10.0,0.4486744446728377,1.640087802805193,1.6666666666666667,0.7333333333333334,0.26666666666666666
ORL,RANGE,24,10.0,0.21672198226096548,1.2560969923077907,1.6666666666666667,0.9333333333333332,0.06666666666666667
ORL,RANGE,25,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,RANGE,26,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,27,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,28,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,29,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,RANGE,31,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,32,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,33,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,34,10.0,0.7479896862917643,2.124939668102242,2.3333333333333335,0.6,0.3666666666666667
ORL,RANGE,35,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,36,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,RANGE,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,38,10.0,0.0,1.0,1.0,1.0,0.0
ORL,RANGE,39,10.0,1.4934616812281645,4.470156340314227,4.666666666666667,0.3,0.2333333333333333
ORL,YACHT,0,10.0,1.3153342709290752,3.760563561027235,4.333333333333333,0.43333333333333335,0.2333333333333333
ORL,YACHT,1,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,2,10.0,1.759393950999116,5.924792475554099,6.333333333333333,0.26666666666666666,0.20000000000000004
ORL,YACHT,3,10.0,1.2859692281727926,3.6500974567816975,4.333333333333333,0.4000000000000001,0.3333333333333333
ORL,YACHT,4,10.0,0.9611637769734473,2.6850997381550514,3.3333333333333335,0.6,0.2333333333333333
ORL,YACHT,5,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,6,10.0,0.3704222418643604,1.497135887834477,1.6666666666666667,0.8333333333333334,0.16666666666666666
ORL,YACHT,7,10.0,0.6348542738989839,1.946639904828941,3.0,0.7999999999999999,0.10000000000000002
ORL,YACHT,8,10.0,0.42973260214435777,1.5543122283537898,2.3333333333333335,0.8666666666666667,0.10000000000000002
ORL,YACHT,9,10.0,0.7253364813857113,2.0812823373890477,3.0,0.7333333333333334,0.16666666666666666
ORL,YACHT,10,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,11,10.0,0.46209812037329684,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333
ORL,YACHT,12,10.0,0.5345457016955583,1.8197279159469444,2.3333333333333335,0.7999999999999999,0.13333333333333333
ORL,YACHT,13,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,14,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,15,10.0,0.8083669195952762,2.258710955995713,2.6666666666666665,0.6333333333333333,0.26666666666666666
ORL,YACHT,16,10.0,0.7146067144437893,2.0785980594416835,2.3333333333333335,0.6333333333333333,0.3
ORL,YACHT,17,10.0,0.43467049420494625,1.6140075916791046,1.6666666666666667,0.7333333333333334,0.26666666666666666
ORL,YACHT,18,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,YACHT,19,10.0,0.8700809198368255,2.4642922211504312,2.6666666666666665,0.5333333333333333,0.3333333333333333
ORL,YACHT,20,10.0,0.5236524639553454,1.8048957666996455,2.0,0.7333333333333334,0.2333333333333333
ORL,YACHT,21,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,22,10.0,0.7333889003127684,2.1541372533711454,2.3333333333333335,0.6333333333333333,0.26666666666666666
ORL,YACHT,23,10.0,0.21672198226096548,1.2560969923077907,1.6666666666666667,0.9333333333333332,0.06666666666666667
ORL,YACHT,24,10.0,0.42973260214435777,1.5543122283537898,2.3333333333333335,0.8666666666666667,0.10000000000000002
ORL,YACHT,25,10.0,0.7889878982151926,2.2534318376286673,3.3333333333333335,0.7333333333333334,0.13333333333333333
ORL,YACHT,26,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,YACHT,27,10.0,0.22433722233641884,1.3200439014025964,1.3333333333333333,0.8666666666666667,0.13333333333333333
ORL,YACHT,28,10.0,0.33941005131713115,1.4613818294872285,1.6666666666666667,0.7999999999999999,0.19999999999999998
ORL,YACHT,29,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,30,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,YACHT,31,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,YACHT,32,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,YACHT,33,10.0,0.10836099113048274,1.1280484961538952,1.3333333333333333,0.9666666666666667,0.03333333333333333
ORL,YACHT,34,10.0,0.822967705574272,2.2897476319966947,2.6666666666666665,0.6,0.3333333333333333
ORL,YACHT,35,10.0,0.16680080784606263,1.216461629488706,1.3333333333333333,0.9333333333333332,0.06666666666666667
ORL,YACHT,36,10.0,0.6931471805599453,2.0,2.0,0.5,0.5
ORL,YACHT,37,10.0,0.0,1.0,1.0,1.0,0.0
ORL,YACHT,38,10.0,0.3326982134669016,1.4480923975564917,1.6666666666666667,0.8333333333333334,0.16666666666666666
ORL,YACHT,39,10.0,1.5571130980576458,4.74510280626355,5.0,0.3,0.20000000000000004
