dataset,pool,group,task_family,split,source_id,method,params,status,n,c,M,ACC,NMI,ARI,F1,runtime_seconds,spectral_seconds,objective,rounding_objective,eig_max,eig_min_topc,commutator_ratio,interaction_scale,solver,rounding,sweeps,moves,history_json,rounding_candidates_json,skip_reason
Leukemia2,1,NEW10,,formal,,CA,{},ok,72,3,20,0.5833333333333334,0.42419207107531653,0.291439196763541,0.47754137115839246,0.05253830000583548,0.0004334999975981191,,2.5172418411202546,0.9999999999999997,0.617798494505864,,,spectral,cluster_qr,0,0,[],"{""cluster_qr"": 2.5172418411202546, ""kmeans_norm"": 2.5172418411202546, ""kmeans_raw"": 2.5172418411202546}",
Leukemia2,1,NEW10,,formal,,LinearPair,"{""lambda"": 3.0}",ok,72,3,20,0.5694444444444444,0.323546280215676,0.23587613878535493,0.46078431372549017,0.05186120000144001,0.0005012999899918213,,6.767173982294345,4.388584404090206,1.1684634369014364,3.4589916868683193e-16,1.2398482891699336,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.09464411617096, ""kmeans_norm"": 4.33261313887989, ""kmeans_raw"": 6.767173982294345}",
Leukemia2,1,NEW10,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,72,3,20,0.5833333333333334,0.42419207107531653,0.291439196763541,0.47754137115839246,0.04988380000577308,0.0003995000006398186,,3.5521145927748163,1.7129498496987343,0.9348280367914411,0.0019811434298825613,1.2573160650779094,spectral,cluster_qr,0,0,[],"{""cluster_qr"": 3.5521145927748163, ""kmeans_norm"": 3.5521145927748163, ""kmeans_raw"": 3.5521145927748163}",
Leukemia2,1,NEW10,,formal,,Poly2,"{""eta"": 8.0}",ok,72,3,20,0.5694444444444444,0.323546280215676,0.23587613878535493,0.46078431372549017,0.048584899996058084,0.00041459999920334667,,11.856474805371668,8.348860717714826,2.0959766202213963,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 10.793155998543028, ""kmeans_norm"": 7.13264869776667, ""kmeans_raw"": 11.856474805371668}",
Leukemia2,2,NEW10,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,72,3,20,0.6111111111111112,0.489053040886391,0.3709599322861673,0.5006802721088436,0.06209780000790488,0.00033209999673999846,,2.41105032043908,1.2265016643081472,0.2028009101109975,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 2.4110503204390796, ""kmeans_norm"": 2.41105032043908, ""kmeans_raw"": 2.41105032043908}",
Leukemia2,2,NEW10,,formal,,CA,{},ok,72,3,20,0.6111111111111112,0.489053040886391,0.3709599322861673,0.5006802721088436,0.046895100007532164,0.0004609000025084242,,2.539510459558942,0.9999999999999994,0.6774972868434112,,,spectral,cluster_qr,0,0,[],"{""cluster_qr"": 2.539510459558942, ""kmeans_norm"": 2.539510459558942, ""kmeans_raw"": 2.539510459558942}",
Leukemia2,2,NEW10,,formal,,LinearPair,"{""lambda"": 3.0}",ok,72,3,20,0.6111111111111112,0.489053040886391,0.3709599322861673,0.5006802721088436,0.05470880000211764,0.0004369999951450154,,7.370695450829075,4.152305322178088,1.0253878854386427,4.828795396306209e-16,1.2969620059645182,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.892790070857297, ""kmeans_norm"": 4.266569504966807, ""kmeans_raw"": 7.370695450829075}",
Leukemia2,2,NEW10,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,72,3,20,0.6111111111111112,0.489053040886391,0.3709599322861673,0.5006802721088436,0.05192729999544099,0.000378400000045076,,3.612890350013367,1.6229662285057225,0.9999999999999994,0.0012147838508593885,1.3127780698290625,spectral,cluster_qr,0,0,[],"{""cluster_qr"": 3.612890350013367, ""kmeans_norm"": 3.612890350013367, ""kmeans_raw"": 3.612890350013367}",
Leukemia2,2,NEW10,,formal,,Poly2,"{""eta"": 8.0}",ok,72,3,20,0.6111111111111112,0.489053040886391,0.3709599322861673,0.5006802721088436,0.05346459998690989,0.00038329999370034784,,12.59198427718765,7.60466022268232,1.7745826396360387,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 10.174051413134588, ""kmeans_norm"": 6.827152220990158, ""kmeans_raw"": 12.59198427718765}",
ALOI,2,MULTI_RELATION_7,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,10800,100,20,0.6888888888888889,0.8071209249193406,0.25550379141993207,0.7150941622710283,40.3721293000126,2.065833600005135,,28.53451087573914,2.6201117031619563,0.004514815687746344,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 28.04434939693293, ""kmeans_norm"": 28.26307148707227, ""kmeans_raw"": 28.53451087573914}",
ALOI,2,MULTI_RELATION_7,,formal,,CA,{},ok,10800,100,20,0.6888888888888889,0.8071209249193406,0.25550379141993207,0.7150941622710283,36.53356860000349,1.8309975000011036,,44.48845267382735,1.0000000000000016,0.2940986726036744,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 41.35856455688843, ""kmeans_norm"": 41.883885542239696, ""kmeans_raw"": 44.48845267382735}",
ALOI,2,MULTI_RELATION_7,,formal,,LinearPair,"{""lambda"": 3.0}",ok,10800,100,20,0.6888888888888889,0.8071209249193406,0.25550379141993207,0.7150941622710283,39.94727099999727,1.7663219999958528,,175.41085518857096,5.047935604501437,0.7380069816008372,6.633229998044211e-17,1.9581102582036962,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 164.96065967092977, ""kmeans_norm"": 166.8453021909563, ""kmeans_raw"": 175.41085518857096}",
ALOI,2,MULTI_RELATION_7,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,10800,100,20,0.6753703703703704,0.7950163721442877,0.1910886831199422,0.7096555192836356,40.561982900006115,1.7851128000038443,,73.49400978082863,1.7352583479351877,0.4017464788462441,0.001136266501754626,2.0127251050164445,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 69.14124280510225, ""kmeans_norm"": 69.72761028488911, ""kmeans_raw"": 73.49400978082863}",
ALOI,2,MULTI_RELATION_7,,formal,,Poly2,"{""eta"": 8.0}",ok,10800,100,20,0.6888888888888889,0.8071209249193406,0.25550379141993207,0.7150941622710283,37.62198690000514,1.743324399998528,,231.2665766104257,6.621074650865503,0.986050906421621,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 217.87085249058316, ""kmeans_norm"": 219.90807135429318, ""kmeans_raw"": 231.2665766104257}",
MFeat-pix,0,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,2000,10,20,0.865,0.8048976610412653,0.7561368166219208,0.8639174863623257,0.2250177999958396,0.017910599999595433,,10.232806215953731,1.5808462307340105,0.38726558832239,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 10.15069834590258, ""kmeans_norm"": 10.232806215953731, ""kmeans_raw"": 10.22057155484573}",
MFeat-pix,0,BKCC_V2,,formal,,CA,{},ok,2000,10,20,0.865,0.8048976610412653,0.7561368166219208,0.8639174863623257,0.257710899997619,0.019870699994498864,,8.72059581463402,0.9999999999999993,0.7689921702418063,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 8.683139946272306, ""kmeans_norm"": 8.72059581463402, ""kmeans_raw"": 8.70630932355111}",
MFeat-pix,0,BKCC_V2,,formal,,LinearPair,"{""lambda"": 3.0}",ok,2000,10,20,0.8955,0.8168901194550022,0.7808190072119567,0.8973062125619083,0.2433214000047883,0.018190600007073954,,35.33848578227872,4.58781755498334,2.877116646279187,1.2819910025818467e-16,1.2771771344211738,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 33.859621498548826, ""kmeans_norm"": 35.31714811733758, ""kmeans_raw"": 35.33848578227872}",
MFeat-pix,0,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,2000,10,20,0.895,0.8165243250623998,0.7799721948090417,0.8968015225474074,0.24247340000874829,0.015701399999670684,,14.615647059436867,1.7602266244599705,1.2282966117364948,0.000628243304727367,1.2878348246734785,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 14.043581894254972, ""kmeans_norm"": 14.6060260066305, ""kmeans_raw"": 14.615647059436867}",
MFeat-pix,0,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,2000,10,20,0.8955,0.8168901194550022,0.7808190072119567,0.8973062125619083,0.2677449000038905,0.017506799995317124,,64.58840717233379,8.532832454766249,5.268398150377432,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 62.10396528613394, ""kmeans_norm"": 64.54435361729037, ""kmeans_raw"": 64.58840717233379}",
MFeat-pix,1,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,2000,10,20,0.753,0.7949385514245959,0.6982220155856999,0.7492152010235369,0.25998690001142677,0.019126400002278388,,9.88168676483741,1.6591580677925477,0.43202761040462095,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 9.841741754926971, ""kmeans_norm"": 9.864120881817332, ""kmeans_raw"": 9.88168676483741}",
MFeat-pix,1,BKCC_V2,,formal,,CA,{},ok,2000,10,20,0.753,0.7949385514245959,0.6982220155856999,0.7492152010235369,0.27084269998886157,0.019531099998857826,,8.586154235907207,0.9999999999999999,0.776135406727719,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 8.505298970994188, ""kmeans_norm"": 8.563283144965293, ""kmeans_raw"": 8.586154235907207}",
MFeat-pix,1,BKCC_V2,,formal,,LinearPair,"{""lambda"": 3.0}",ok,2000,10,20,0.875,0.8185630510576054,0.7684440824051157,0.8739207659091948,0.2459344999952009,0.02069580000534188,,34.57792736543277,4.665844837110597,3.015775158465024,1.4401004796043194e-16,1.3075395264320981,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 32.87806503588587, ""kmeans_norm"": 34.57792736543277, ""kmeans_raw"": 34.1951123562182}",
MFeat-pix,1,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,2000,10,20,0.875,0.8185630510576054,0.7684440824051157,0.8739207659091948,0.22949250000237953,0.01795470000070054,,14.296270999770357,1.7771925262850912,1.264943252046032,0.0006773432628676611,1.3201473759906268,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 13.78570729992351, ""kmeans_norm"": 14.296270999770357, ""kmeans_raw"": 14.178832378806655}",
MFeat-pix,1,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,2000,10,20,0.875,0.8185630510576054,0.7684440824051157,0.8739207659091948,0.1950873000023421,0.019525300012901425,,61.99279822886132,8.51795525772207,5.432418885910498,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 59.52918816410368, ""kmeans_norm"": 61.99279822886132, ""kmeans_raw"": 61.28233594180243}",
MSRC-v1,0,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,210,7,20,0.7285714285714285,0.6773588555847249,0.590524694484844,0.6849441817591464,0.08815460000187159,0.001703700007055886,,2.9938942452408037,1.3855859616703785,0.03246769840695689,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.9579076037733025, ""kmeans_norm"": 2.970480936357225, ""kmeans_raw"": 2.9938942452408037}",
MSRC-v1,0,TEXT_MV,,formal,,CA,{},ok,210,7,20,0.7285714285714285,0.6773588555847249,0.590524694484844,0.6849441817591464,0.06562310000299476,0.0017335000011371449,,3.559781336819238,0.9999999999999997,0.36364907954966214,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 3.5279533499112685, ""kmeans_norm"": 3.5098638418884045, ""kmeans_raw"": 3.559781336819238}",
MSRC-v1,0,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,210,7,20,0.7333333333333333,0.6926317793721773,0.5966235552499057,0.6901064787319964,0.06746510000084527,0.0018693000019993633,,11.786813038756438,3.6604524306949706,1.0444142761841433,5.960548635948025e-16,2.204619931783068,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 9.231914921454226, ""kmeans_norm"": 11.627036884000962, ""kmeans_raw"": 11.786813038756438}",
MSRC-v1,0,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,210,7,20,0.7333333333333333,0.6879863054030626,0.59970412525593,0.6891562894729883,0.06511879999015946,0.0017093999922508374,,5.390253520019292,1.320929427899826,0.5505759178302069,0.0037036824129903665,2.2520900789891782,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.283077166699516, ""kmeans_norm"": 5.3109087995014725, ""kmeans_raw"": 5.390253520019292}",
MSRC-v1,0,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,210,7,20,0.7333333333333333,0.6926317793721773,0.5966235552499057,0.6901064787319964,0.06532500000321306,0.001691099998424761,,14.037863143027554,4.376793229600751,1.2862772037891168,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 10.20015059499066, ""kmeans_norm"": 13.844381980204771, ""kmeans_raw"": 14.037863143027554}",
MFeat-pix,2,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,2000,10,20,0.7485,0.7982717982455864,0.6973023971294082,0.7398872104719737,0.21233670000219718,0.02790380000078585,,9.46269605432725,1.9422763320383838,0.27792540508967756,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 9.318883881443744, ""kmeans_norm"": 9.453111774493298, ""kmeans_raw"": 9.46269605432725}",
